,Energy_1,Energy_2,Trip,Average_Speeds,Style,Motor_Way,City,Country_Road,Tire_Type,Parking_Heat,Consumption_1,Consumption_2
885,"['4,69']",4.7,"['34,0']",46.0,['Moderate'],0.0,1.0,1.0,['Summer tires'],0.0,"13,79",13.8
886,"['5,09']",5.1,"['38,0']",57.0,['Moderate'],0.0,1.0,1.0,['Summer tires'],0.0,"13,39",13.4
887,"['5,50']",5.5,"['44,0']",34.0,['Moderate'],0.0,1.0,1.0,['Summer tires'],0.0,"12,50",12.5
888,"['5,75']",5.8,"['46,0']",50.0,['Moderate'],0.0,1.0,1.0,['Summer tires'],0.0,"12,50",12.5
889,"['1,52']",1.5,"['19,0']",37.0,['Moderate'],1.0,1.0,1.0,['Summer tires'],0.0,"8,00",8.0
890,"['3,50']",3.5,"['20,0']",45.0,['Moderate'],1.0,1.0,1.0,['Summer tires'],0.0,"17,50",17.5
891,"['2,81']",2.8,"['33,0']",36.0,['Moderate'],0.0,1.0,1.0,['Summer tires'],0.0,"8,52",8.5
892,"['3,50']",3.5,"['20,0']",32.0,['Moderate'],1.0,1.0,1.0,['Summer tires'],0.0,"17,50",17.5
893,"['1,60']",1.6,"['20,0']",45.0,['Moderate'],1.0,1.0,1.0,['Summer tires'],0.0,"8,00",8.0
894,"['3,64']",3.6,"['20,0']",54.0,['Moderate'],1.0,1.0,1.0,['Summer tires'],0.0,"18,20",18.2
895,"['4,18']",4.2,"['37,0']",44.0,['Moderate'],0.0,1.0,1.0,['Summer tires'],0.0,"11,30",11.3
896,"['3,54']",3.5,"['20,0']",42.0,['Moderate'],1.0,1.0,1.0,['Summer tires'],0.0,"17,70",17.7
897,"['1,50']",1.5,"['19,0']",53.0,['Moderate'],1.0,1.0,1.0,['Summer tires'],0.0,"7,89",7.9
898,"['3,58']",3.6,"['20,0']",41.0,['Moderate'],1.0,1.0,1.0,['Summer tires'],0.0,"17,90",17.9
899,[],,[],,[],,,,[],,,
900,"['0,41']",0.4,"['3,0']",29.0,['Moderate'],0.0,1.0,0.0,['Summer tires'],0.0,"13,67",13.6
901,"['0,31']",0.3,"['3,0']",28.0,['Moderate'],0.0,1.0,0.0,['Summer tires'],0.0,"10,33",10.4
902,"['2,81']",2.8,"['33,0']",37.0,['Moderate'],0.0,1.0,1.0,['Summer tires'],0.0,"8,52",8.5
903,"['3,52']",3.5,"['20,0']",42.0,['Moderate'],1.0,1.0,1.0,['Summer tires'],0.0,"17,60",17.6
904,"['1,39']",1.4,"['19,0']",50.0,['Moderate'],1.0,1.0,1.0,['Summer tires'],0.0,"7,32",7.3
905,"['3,68']",3.7,"['20,0']",52.0,['Moderate'],1.0,1.0,1.0,['Summer tires'],0.0,"18,40",18.4
906,"['3,46']",3.5,"['19,0']",48.0,['Moderate'],1.0,1.0,1.0,['Summer tires'],0.0,"18,21",18.2
907,"['1,31']",1.3,"['19,0']",49.0,['Moderate'],1.0,1.0,1.0,['Summer tires'],0.0,"6,89",6.9
908,"['1,97']",2.0,"['15,0']",33.0,['Moderate'],0.0,1.0,0.0,['Summer tires'],0.0,"13,13",13.1
909,"['1,66']",1.7,"['21,0']",51.0,['Moderate'],0.0,1.0,1.0,['Summer tires'],0.0,"7,90",7.9
910,"['3,66']",3.7,"['20,0']",34.0,['Moderate'],1.0,1.0,1.0,['Summer tires'],0.0,"18,30",18.3
911,"['1,73']",1.7,"['19,0']",46.0,['Moderate'],1.0,1.0,1.0,['Summer tires'],0.0,"9,11",9.1
912,"['3,56']",3.6,"['20,0']",44.0,['Moderate'],1.0,1.0,1.0,['Summer tires'],0.0,"17,80",17.8
913,"['33,93']",33.9,"['259,0']",73.0,['Moderate'],1.0,0.0,0.0,['Summer tires'],0.0,"13,10",13.1
914,"['2,22']",2.2,"['16,0']",31.0,['Moderate'],0.0,1.0,0.0,['Summer tires'],0.0,"13,88",13.9
915,"['0,61']",0.6,"['5,0']",21.0,['Moderate'],0.0,1.0,0.0,['Summer tires'],0.0,"12,20",12.1
916,"['1,86']",1.9,"['14,0']",51.0,['Moderate'],0.0,1.0,0.0,['Summer tires'],0.0,"13,29",13.3
917,"['29,79']",29.8,"['259,0']",67.0,['Moderate'],1.0,0.0,0.0,['Summer tires'],0.0,"11,50",11.5
918,"['1,71']",1.7,"['14,0']",56.0,['Moderate'],0.0,1.0,0.0,['Summer tires'],0.0,"12,21",12.2
919,"['2,28']",2.3,"['20,0']",44.0,['Moderate'],1.0,1.0,1.0,['Summer tires'],0.0,"11,40",11.4
920,"['3,46']",3.5,"['20,0']",48.0,['Moderate'],1.0,1.0,1.0,['Summer tires'],0.0,"17,30",17.3
921,"['2,97']",3.0,"['33,0']",41.0,['Moderate'],0.0,1.0,1.0,['Summer tires'],0.0,"9,00",9.0
922,"['3,70']",3.7,"['20,0']",47.0,['Moderate'],1.0,1.0,1.0,['Summer tires'],0.0,"18,50",18.5
923,"['1,35']",1.3,"['19,0']",48.0,['Moderate'],1.0,1.0,1.0,['Summer tires'],0.0,"7,11",7.1
924,"['3,44']",3.4,"['20,0']",49.0,['Moderate'],1.0,1.0,1.0,['Summer tires'],0.0,"17,20",17.2
925,"['1,63']",1.6,"['19,0']",53.0,['Moderate'],1.0,1.0,1.0,['Summer tires'],0.0,"8,58",8.6
926,"['3,62']",3.6,"['20,0']",45.0,['Moderate'],1.0,1.0,1.0,['Summer tires'],0.0,"18,10",18.1
927,"['0,25']",0.2,"['2,0']",20.0,['Moderate'],0.0,1.0,0.0,['Summer tires'],0.0,"12,50",12.3
928,"['0,28']",0.3,"['2,0']",27.0,['Moderate'],0.0,1.0,0.0,['Summer tires'],0.0,"14,00",13.8
929,"['0,31']",0.3,"['2,0']",24.0,['Moderate'],0.0,1.0,0.0,['Summer tires'],0.0,"15,50",15.4
930,[],,[],,[],,,,[],,,
931,"['0,22']",0.2,"['2,0']",21.0,['Moderate'],0.0,1.0,0.0,['Summer tires'],0.0,"11,00",11.0
932,"['1,90']",1.9,"['19,0']",47.0,['Moderate'],1.0,1.0,1.0,['Summer tires'],0.0,"10,00",10.0
933,"['3,44']",3.4,"['20,0']",44.0,['Moderate'],1.0,1.0,1.0,['Summer tires'],0.0,"17,20",17.2
934,"['1,50']",1.5,"['19,0']",50.0,['Moderate'],1.0,1.0,1.0,['Summer tires'],0.0,"7,89",7.9
935,"['3,44']",3.4,"['20,0']",41.0,['Moderate'],1.0,1.0,1.0,['Summer tires'],0.0,"17,20",17.2
936,"['3,76']",3.8,"['20,0']",43.0,['Moderate'],1.0,1.0,1.0,['Summer tires'],0.0,"18,80",18.8
937,"['2,90']",2.9,"['33,0']",39.0,['Moderate'],0.0,1.0,1.0,['Summer tires'],0.0,"8,79",8.8
938,"['1,58']",1.6,"['19,0']",50.0,['Moderate'],1.0,1.0,1.0,['Summer tires'],0.0,"8,32",8.3
939,"['3,48']",3.5,"['20,0']",45.0,['Moderate'],1.0,1.0,1.0,['Summer tires'],0.0,"17,40",17.4
940,"['1,41']",1.4,"['19,0']",52.0,['Moderate'],1.0,1.0,1.0,['Summer tires'],0.0,"7,42",7.4
941,"['3,68']",3.7,"['20,0']",32.0,['Moderate'],1.0,1.0,1.0,['Summer tires'],0.0,"18,40",18.4
942,"['0,23']",0.2,"['2,0']",24.0,['Moderate'],0.0,1.0,0.0,['Summer tires'],0.0,"11,50",11.4
943,"['0,27']",0.3,"['2,0']",20.0,['Moderate'],0.0,1.0,0.0,['Summer tires'],0.0,"13,50",13.6
944,"['7,25']",7.3,"['62,0']",38.0,['Moderate'],0.0,1.0,1.0,['Summer tires'],0.0,"11,69",11.7
945,"['4,70']",4.7,"['37,0']",51.0,['Moderate'],0.0,1.0,1.0,['Summer tires'],0.0,"12,70",12.7
946,"['1,58']",1.6,"['19,0']",51.0,['Moderate'],1.0,1.0,1.0,['Summer tires'],0.0,"8,32",8.3
947,"['3,72']",3.7,"['20,0']",41.0,['Moderate'],1.0,1.0,1.0,['Summer tires'],0.0,"18,60",18.6
948,"['2,87']",2.9,"['33,0']",40.0,['Moderate'],0.0,1.0,1.0,['Summer tires'],0.0,"8,70",8.7
949,"['3,56']",3.6,"['20,0']",36.0,['Moderate'],1.0,1.0,1.0,['Summer tires'],0.0,"17,80",17.8
950,"['3,31']",3.3,"['19,0']",30.0,['Moderate'],1.0,1.0,1.0,['Summer tires'],0.0,"17,42",17.4
951,"['1,43']",1.4,"['19,0']",51.0,['Moderate'],1.0,1.0,1.0,['Summer tires'],0.0,"7,53",7.5
952,"['1,65']",1.6,"['15,0']",38.0,['Moderate'],0.0,1.0,0.0,['Summer tires'],0.0,"11,00",11.0
953,"['1,37']",1.4,"['21,0']",52.0,['Moderate'],0.0,1.0,1.0,['Summer tires'],0.0,"6,52",6.5
954,"['3,34']",3.3,"['20,0']",48.0,['Moderate'],1.0,1.0,1.0,['Summer tires'],0.0,"16,70",16.7
955,"['3,47']",3.5,"['34,0']",55.0,['Moderate'],0.0,1.0,1.0,['Summer tires'],0.0,"10,21",10.2
956,"['1,54']",1.5,"['16,0']",56.0,['Moderate'],0.0,1.0,0.0,['Summer tires'],0.0,"9,63",9.6
957,"['3,44']",3.4,"['20,0']",41.0,['Moderate'],1.0,1.0,1.0,['Summer tires'],0.0,"17,20",17.2
958,"['23,09']",23.1,"['194,0']",69.0,['Moderate'],1.0,0.0,0.0,['Summer tires'],0.0,"11,90",11.9
959,"['27,74']",27.7,"['215,0']",67.0,['Moderate'],1.0,0.0,0.0,['Summer tires'],0.0,"12,90",12.9
960,"['25,85']",25.9,"['235,0']",54.0,['Moderate'],1.0,0.0,0.0,['Summer tires'],0.0,"11,00",11.0
961,[],,[],,[],,,,[],,,
962,"['3,54']",3.5,"['20,0']",56.0,['Moderate'],1.0,1.0,1.0,['Summer tires'],0.0,"17,70",17.7
963,"['3,36']",3.4,"['20,0']",49.0,['Moderate'],1.0,1.0,1.0,['Summer tires'],0.0,"16,80",16.8
964,"['1,58']",1.6,"['20,0']",35.0,['Moderate'],1.0,1.0,1.0,['Summer tires'],0.0,"7,90",7.9
965,"['2,10']",2.1,"['25,0']",36.0,['Moderate'],0.0,1.0,1.0,['Summer tires'],0.0,"8,40",8.4
966,"['3,38']",3.4,"['20,0']",56.0,['Moderate'],1.0,1.0,1.0,['Summer tires'],0.0,"16,90",16.9
967,"['2,28']",2.3,"['33,0']",41.0,['Moderate'],0.0,1.0,1.0,['Summer tires'],0.0,"6,91",6.9
968,"['3,38']",3.4,"['20,0']",54.0,['Moderate'],1.0,1.0,1.0,['Summer tires'],0.0,"16,90",16.9
969,"['1,35']",1.3,"['19,0']",50.0,['Moderate'],1.0,1.0,1.0,['Summer tires'],0.0,"7,11",7.1
970,"['3,52']",3.5,"['20,0']",51.0,['Moderate'],1.0,1.0,1.0,['Summer tires'],0.0,"17,60",17.6
971,"['1,52']",1.5,"['19,0']",50.0,['Moderate'],1.0,1.0,1.0,['Summer tires'],0.0,"8,00",8.0
972,"['3,58']",3.6,"['20,0']",52.0,['Moderate'],1.0,1.0,1.0,['Summer tires'],0.0,"17,90",17.9
973,"['0,55']",0.6,"['5,0']",23.0,['Moderate'],0.0,1.0,0.0,['Summer tires'],0.0,"11,00",11.0
974,"['0,52']",0.5,"['4,0']",26.0,['Moderate'],0.0,1.0,0.0,['Summer tires'],0.0,"13,00",13.0
975,"['1,81']",1.8,"['19,0']",53.0,['Moderate'],1.0,1.0,1.0,['Summer tires'],0.0,"9,53",9.5
976,"['3,66']",3.7,"['20,0']",55.0,['Moderate'],1.0,1.0,1.0,['Summer tires'],0.0,"18,30",18.3
977,"['2,77']",2.8,"['33,0']",42.0,['Moderate'],0.0,1.0,1.0,['Summer tires'],0.0,"8,39",8.4
978,"['3,40']",3.4,"['20,0']",50.0,['Moderate'],1.0,1.0,1.0,['Summer tires'],0.0,"17,00",17.0
979,"['3,16']",3.2,"['20,0']",47.0,['Moderate'],1.0,1.0,1.0,['Summer tires'],0.0,"15,80",15.8
980,"['1,41']",1.4,"['19,0']",51.0,['Moderate'],1.0,1.0,1.0,['Summer tires'],0.0,"7,42",7.4
981,"['1,18']",1.2,"['19,0']",46.0,['Moderate'],1.0,1.0,1.0,['Summer tires'],0.0,"6,21",6.2
982,"['3,15']",3.2,"['19,0']",43.0,['Moderate'],1.0,1.0,1.0,['Summer tires'],0.0,"16,58",16.6
983,"['3,78']",3.8,"['32,0']",43.0,['Moderate'],0.0,1.0,1.0,['Summer tires'],0.0,"11,81",11.8
984,"['1,53']",1.5,"['21,0']",52.0,['Moderate'],0.0,1.0,1.0,['Summer tires'],0.0,"7,29",7.3
985,"['3,25']",3.2,"['19,0']",48.0,['Moderate'],1.0,1.0,1.0,['Summer tires'],0.0,"17,11",17.1
986,"['1,35']",1.3,"['19,0']",51.0,['Moderate'],1.0,1.0,1.0,['Summer tires'],0.0,"7,11",7.1
987,"['3,48']",3.5,"['20,0']",48.0,['Moderate'],1.0,1.0,1.0,['Summer tires'],0.0,"17,40",17.4
988,"['21,38']",21.4,"['171,0']",67.0,['Moderate'],1.0,0.0,0.0,['Summer tires'],0.0,"12,50",12.5
989,"['0,20']",0.2,"['2,0']",20.0,['Moderate'],0.0,1.0,0.0,['Summer tires'],0.0,"10,00",10.1
990,"['25,17']",25.2,"['203,0']",68.0,['Moderate'],1.0,0.0,0.0,['Summer tires'],0.0,"12,40",12.4
991,"['3,40']",3.4,"['20,0']",52.0,['Moderate'],1.0,1.0,1.0,['Summer tires'],0.0,"17,00",17.0
992,[],,[],,[],,,,[],,,
993,"['1,60']",1.6,"['19,0']",52.0,['Moderate'],1.0,1.0,1.0,['Summer tires'],0.0,"8,42",8.4
994,"['3,52']",3.5,"['20,0']",42.0,['Moderate'],1.0,1.0,1.0,['Summer tires'],0.0,"17,60",17.6
995,"['3,42']",3.4,"['20,0']",47.0,['Moderate'],1.0,1.0,1.0,['Summer tires'],0.0,"17,10",17.1
996,"['1,56']",1.6,"['19,0']",51.0,['Moderate'],1.0,1.0,1.0,['Summer tires'],0.0,"8,21",8.2
997,"['0,29']",0.3,"['2,0']",25.0,['Moderate'],0.0,1.0,0.0,['Summer tires'],0.0,"14,50",14.5
998,"['1,83']",1.8,"['21,0']",52.0,['Moderate'],0.0,1.0,1.0,['Summer tires'],0.0,"8,71",8.7
999,"['3,10']",3.1,"['19,0']",51.0,['Moderate'],1.0,1.0,1.0,['Summer tires'],0.0,"16,32",16.3
1000,"['2,41']",2.4,"['33,0']",40.0,['Moderate'],0.0,1.0,1.0,['Summer tires'],0.0,"7,30",7.3
1001,"['3,48']",3.5,"['20,0']",43.0,['Moderate'],1.0,1.0,1.0,['Summer tires'],0.0,"17,40",17.4
1002,"['2,70']",2.7,"['19,0']",52.0,['Moderate'],1.0,1.0,1.0,['Summer tires'],0.0,"14,21",14.2
1003,"['2,54']",2.5,"['20,0']",33.0,['Moderate'],1.0,1.0,1.0,['Summer tires'],0.0,"12,70",12.7
1004,"['11,70']",11.7,"['90,0']",60.0,['Moderate'],0.0,1.0,1.0,['Summer tires'],0.0,"13,00",13.0
1005,"['0,40']",0.4,"['3,0']",19.0,['Moderate'],0.0,1.0,0.0,['Summer tires'],0.0,"13,33",13.4
1006,"['4,31']",4.3,"['35,0']",28.0,['Moderate'],0.0,1.0,1.0,['Summer tires'],0.0,"12,31",12.3
1007,"['0,68']",0.7,"['2,0']",2.0,['Moderate'],0.0,1.0,0.0,['Summer tires'],0.0,"34,00",33.8
1008,"['3,68']",3.7,"['20,0']",50.0,['Moderate'],1.0,1.0,1.0,['Summer tires'],0.0,"18,40",18.4
1009,"['1,78']",1.8,"['22,0']",44.0,['Moderate'],0.0,1.0,1.0,['Summer tires'],0.0,"8,09",8.1
1010,"['1,44']",1.4,"['19,0']",53.0,['Moderate'],1.0,1.0,1.0,['Summer tires'],0.0,"7,58",7.6
1011,"['3,40']",3.4,"['20,0']",46.0,['Moderate'],1.0,1.0,1.0,['Summer tires'],0.0,"17,00",17.0
1012,"['2,61']",2.6,"['33,0']",41.0,['Moderate'],0.0,1.0,1.0,['Summer tires'],0.0,"7,91",7.9
1013,"['3,28']",3.3,"['20,0']",45.0,['Moderate'],1.0,1.0,1.0,['Summer tires'],0.0,"16,40",16.4
1014,"['1,27']",1.3,"['19,0']",50.0,['Moderate'],1.0,1.0,1.0,['Summer tires'],0.0,"6,68",6.7
1015,"['3,30']",3.3,"['20,0']",50.0,['Moderate'],1.0,1.0,1.0,['Summer tires'],0.0,"16,50",16.5
1016,"['24,24']",24.2,"['209,0']",61.0,['Moderate'],1.0,0.0,0.0,['Summer tires'],0.0,"11,60",11.6
1017,"['0,54']",0.5,"['5,0']",21.0,['Moderate'],0.0,1.0,0.0,['Summer tires'],0.0,"10,80",10.8
1018,"['13,50']",13.5,"['108,0']",55.0,['Moderate'],0.0,1.0,1.0,['Summer tires'],0.0,"12,50",12.5
1019,"['14,40']",14.4,"['120,0']",63.0,['Moderate'],1.0,0.0,0.0,['Summer tires'],0.0,"12,00",12.0
1020,"['1,25']",1.3,"['19,0']",49.0,['Moderate'],1.0,1.0,1.0,['Summer tires'],0.0,"6,58",6.6
1021,"['3,36']",3.4,"['20,0']",50.0,['Moderate'],1.0,1.0,1.0,['Summer tires'],0.0,"16,80",16.8
1022,"['3,36']",3.4,"['20,0']",46.0,['Moderate'],1.0,1.0,1.0,['Summer tires'],0.0,"16,80",16.8
1023,[],,[],,[],,,,[],,,
1024,"['1,33']",1.3,"['19,0']",50.0,['Moderate'],1.0,1.0,1.0,['Summer tires'],0.0,"7,00",7.0
1025,"['1,20']",1.2,"['19,0']",49.0,['Moderate'],1.0,1.0,1.0,['Summer tires'],0.0,"6,32",6.3
1026,"['3,42']",3.4,"['20,0']",54.0,['Moderate'],1.0,1.0,1.0,['Summer tires'],0.0,"17,10",17.1
1027,"['1,90']",1.9,"['20,0']",50.0,['Moderate'],1.0,1.0,1.0,['Summer tires'],0.0,"9,50",9.5
1028,"['3,68']",3.7,"['20,0']",48.0,['Moderate'],1.0,1.0,1.0,['Summer tires'],0.0,"18,40",18.4
1029,"['2,54']",2.5,"['33,0']",40.0,['Moderate'],0.0,1.0,1.0,['Summer tires'],0.0,"7,70",7.7
1030,"['3,58']",3.6,"['20,0']",49.0,['Moderate'],1.0,1.0,1.0,['Summer tires'],0.0,"17,90",17.9
1031,"['4,72']",4.7,"['41,0']",38.0,['Moderate'],0.0,1.0,1.0,['Summer tires'],0.0,"11,51",11.5
1032,"['1,76']",1.8,"['16,0']",23.0,['Moderate'],0.0,1.0,0.0,['Summer tires'],0.0,"11,00",11.0
1033,"['0,62']",0.6,"['5,0']",20.0,['Moderate'],0.0,1.0,0.0,['Summer tires'],0.0,"12,40",12.3
1034,"['8,85']",8.8,"['75,0']",60.0,['Moderate'],0.0,1.0,1.0,['Summer tires'],0.0,"11,80",11.8
1035,"['3,44']",3.4,"['20,0']",55.0,['Moderate'],1.0,1.0,1.0,['Summer tires'],0.0,"17,20",17.2
1036,"['3,28']",3.3,"['20,0']",52.0,['Moderate'],1.0,1.0,1.0,['Summer tires'],0.0,"16,40",16.4
1037,"['1,33']",1.3,"['19,0']",50.0,['Moderate'],1.0,1.0,1.0,['Summer tires'],0.0,"7,00",7.0
1038,"['2,43']",2.4,"['32,0']",32.0,['Moderate'],0.0,1.0,1.0,['Summer tires'],0.0,"7,59",7.6
1039,"['3,90']",3.9,"['20,0']",47.0,['Moderate'],1.0,1.0,1.0,['Summer tires'],0.0,"19,50",19.5
1040,"['1,50']",1.5,"['19,0']",49.0,['Moderate'],1.0,1.0,1.0,['Summer tires'],0.0,"7,89",7.9
1041,"['3,30']",3.3,"['20,0']",50.0,['Moderate'],1.0,1.0,1.0,['Summer tires'],0.0,"16,50",16.5
1042,"['1,43']",1.4,"['19,0']",51.0,['Moderate'],1.0,1.0,1.0,['Summer tires'],0.0,"7,53",7.5
1043,"['3,30']",3.3,"['20,0']",52.0,['Moderate'],1.0,1.0,1.0,['Summer tires'],0.0,"16,50",16.5
1044,"['3,30']",3.3,"['20,0']",43.0,['Moderate'],1.0,1.0,1.0,['Summer tires'],0.0,"16,50",16.5
1045,"['1,39']",1.4,"['19,0']",47.0,['Moderate'],1.0,1.0,1.0,['Summer tires'],0.0,"7,32",7.3
1046,"['4,80']",4.8,"['41,0']",37.0,['Moderate'],0.0,1.0,1.0,['Summer tires'],0.0,"11,71",11.7
1047,"['0,51']",0.5,"['4,0']",25.0,['Moderate'],0.0,1.0,0.0,['Summer tires'],0.0,"12,75",12.8
1048,"['2,05']",2.1,"['19,0']",31.0,['Moderate'],1.0,1.0,1.0,['Summer tires'],0.0,"10,79",10.8
1049,"['3,07']",3.1,"['33,0']",37.0,['Moderate'],0.0,1.0,1.0,['Summer tires'],0.0,"9,30",9.3
1050,"['3,38']",3.4,"['20,0']",52.0,['Moderate'],1.0,1.0,1.0,['Summer tires'],0.0,"16,90",16.9
1051,"['3,50']",3.5,"['20,0']",47.0,['Moderate'],1.0,1.0,1.0,['Summer tires'],0.0,"17,50",17.5
1052,"['1,44']",1.4,"['19,0']",50.0,['Moderate'],1.0,1.0,1.0,['Summer tires'],0.0,"7,58",7.6
1053,"['8,43']",8.4,"['62,0']",63.0,['Moderate'],0.0,1.0,1.0,['Summer tires'],0.0,"13,60",13.6
1054,[],,[],,[],,,,[],,,
1055,"['2,62']",2.6,"['23,0']",39.0,['Moderate'],0.0,1.0,1.0,['Summer tires'],0.0,"11,39",11.4
1056,"['0,22']",0.2,"['4,0']",24.0,['Moderate'],0.0,1.0,0.0,['Summer tires'],0.0,"5,50",5.5
1057,"['0,82']",0.8,"['4,0']",24.0,['Moderate'],0.0,1.0,0.0,['Summer tires'],0.0,"20,50",20.4
1058,"['1,35']",1.3,"['19,0']",45.0,['Moderate'],1.0,1.0,1.0,['Summer tires'],0.0,"7,11",7.1
1059,"['3,30']",3.3,"['20,0']",45.0,['Moderate'],1.0,1.0,1.0,['Summer tires'],0.0,"16,50",16.5
1060,"['3,29']",3.3,"['19,0']",44.0,['Moderate'],1.0,1.0,1.0,['Summer tires'],0.0,"17,32",17.3
1061,"['1,20']",1.2,"['19,0']",49.0,['Moderate'],1.0,1.0,1.0,['Summer tires'],0.0,"6,32",6.3
1062,"['3,29']",3.3,"['35,0']",47.0,['Moderate'],0.0,1.0,1.0,['Summer tires'],0.0,"9,40",9.4
1063,"['3,14']",3.1,"['19,0']",50.0,['Moderate'],1.0,1.0,1.0,['Summer tires'],0.0,"16,53",16.5
1064,"['0,88']",0.9,"['7,0']",28.0,['Moderate'],0.0,1.0,0.0,['Summer tires'],0.0,"12,57",12.5
1065,"['1,60']",1.6,"['21,0']",51.0,['Moderate'],0.0,1.0,1.0,['Summer tires'],0.0,"7,62",7.6
1066,"['3,15']",3.2,"['19,0']",51.0,['Moderate'],1.0,1.0,1.0,['Summer tires'],0.0,"16,58",16.6
1067,"['1,31']",1.3,"['19,0']",51.0,['Moderate'],1.0,1.0,1.0,['Summer tires'],0.0,"6,89",6.9
1068,"['3,48']",3.5,"['20,0']",45.0,['Moderate'],1.0,1.0,1.0,['Summer tires'],0.0,"17,40",17.4
1069,"['72,73']",72.7,"['551,0']",73.0,['Moderate'],1.0,0.0,0.0,['Summer tires'],0.0,"13,20",13.2
1070,"['1,30']",1.3,"['12,0']",47.0,['Moderate'],0.0,1.0,0.0,['Summer tires'],0.0,"10,83",10.8
1071,"['5,55']",5.5,"['43,0']",37.0,['Moderate'],0.0,1.0,1.0,['Summer tires'],0.0,"12,91",12.9
1072,"['0,14']",0.1,"['1,0']",15.0,['Moderate'],0.0,1.0,0.0,['Summer tires'],0.0,"14,00",14.2
1073,"['0,62']",0.6,"['4,0']",14.0,['Moderate'],0.0,1.0,0.0,['Summer tires'],0.0,"15,50",15.5
1074,"['4,33']",4.3,"['38,0']",46.0,['Moderate'],0.0,1.0,1.0,['Summer tires'],0.0,"11,39",11.4
1075,"['7,10']",7.1,"['64,0']",36.0,['Moderate'],0.0,1.0,1.0,['Summer tires'],0.0,"11,09",11.1
1076,"['1,04']",1.0,"['10,0']",35.0,['Moderate'],0.0,1.0,0.0,['Summer tires'],0.0,"10,40",10.4
1077,"['0,74']",0.7,"['7,0']",42.0,['Moderate'],0.0,1.0,0.0,['Summer tires'],0.0,"10,57",10.6
1078,"['3,51']",3.5,"['29,0']",27.0,['Moderate'],0.0,1.0,1.0,['Summer tires'],0.0,"12,10",12.1
1079,"['5,45']",5.5,"['41,0']",56.0,['Moderate'],0.0,1.0,1.0,['Summer tires'],0.0,"13,29",13.3
1080,"['4,14']",4.1,"['38,0']",30.0,['Moderate'],0.0,1.0,1.0,['Summer tires'],0.0,"10,89",10.9
1081,"['1,89']",1.9,"['15,0']",34.0,['Moderate'],0.0,1.0,0.0,['Summer tires'],0.0,"12,60",12.6
1082,"['0,25']",0.3,"['2,0']",16.0,['Moderate'],0.0,1.0,0.0,['Summer tires'],0.0,"12,50",12.7
1083,"['84,59']",84.6,"['636,0']",73.0,['Moderate'],1.0,0.0,0.0,['Summer tires'],0.0,"13,30",13.3
1084,"['3,30']",3.3,"['20,0']",54.0,['Moderate'],1.0,1.0,1.0,['Summer tires'],0.0,"16,50",16.5
1085,[],,[],,[],,,,[],,,
1086,"['3,14']",3.1,"['33,0']",35.0,['Moderate'],0.0,1.0,1.0,['Summer tires'],0.0,"9,52",9.5
1087,"['2,51']",2.5,"['33,0']",40.0,['Moderate'],0.0,1.0,1.0,['Summer tires'],0.0,"7,61",7.6
1088,"['3,58']",3.6,"['20,0']",45.0,['Moderate'],1.0,1.0,1.0,['Summer tires'],0.0,"17,90",17.9
1089,"['1,44']",1.4,"['19,0']",49.0,['Moderate'],1.0,1.0,1.0,['Summer tires'],0.0,"7,58",7.6
1090,"['3,40']",3.4,"['19,0']",46.0,['Moderate'],1.0,1.0,1.0,['Summer tires'],0.0,"17,89",17.9
1091,"['0,29']",0.3,"['2,0']",22.0,['Moderate'],0.0,1.0,0.0,['Summer tires'],0.0,"14,50",14.6
1092,"['1,53']",1.5,"['21,0']",51.0,['Moderate'],0.0,1.0,1.0,['Summer tires'],0.0,"7,29",7.3
1093,"['3,44']",3.4,"['19,0']",52.0,['Moderate'],1.0,1.0,1.0,['Summer tires'],0.0,"18,11",18.1
1094,"['3,02']",3.0,"['27,0']",41.0,['Moderate'],0.0,1.0,1.0,['Summer tires'],0.0,"11,19",11.2
1095,"['0,67']",0.7,"['6,0']",24.0,['Moderate'],0.0,1.0,0.0,['Summer tires'],0.0,"11,17",11.2
1096,"['0,18']",0.2,"['4,0']",25.0,['Moderate'],0.0,1.0,0.0,['Summer tires'],0.0,"4,50",4.5
1097,"['0,96']",1.0,"['5,0']",24.0,['Moderate'],0.0,1.0,0.0,['Summer tires'],0.0,"19,20",19.1
1098,"['1,10']",1.1,"['10,0']",29.0,['Moderate'],0.0,1.0,0.0,['Summer tires'],0.0,"11,00",11.0
1099,"['1,16']",1.2,"['10,0']",31.0,['Moderate'],0.0,1.0,0.0,['Summer tires'],0.0,"11,60",11.6
1100,"['1,25']",1.3,"['19,0']",50.0,['Moderate'],1.0,1.0,1.0,['Summer tires'],0.0,"6,58",6.6
1101,"['3,21']",3.2,"['19,0']",46.0,['Moderate'],1.0,1.0,1.0,['Summer tires'],0.0,"16,89",16.9
1102,"['0,18']",0.2,"['4,0']",26.0,['Moderate'],0.0,1.0,0.0,['Summer tires'],0.0,"4,50",4.5
1103,"['2,33']",2.3,"['25,0']",33.0,['Moderate'],0.0,1.0,1.0,['Summer tires'],0.0,"9,32",9.3
1104,"['3,21']",3.2,"['19,0']",49.0,['Moderate'],1.0,1.0,1.0,['Summer tires'],0.0,"16,89",16.9
1105,"['4,42']",4.4,"['46,0']",44.0,['Moderate'],0.0,1.0,1.0,['Summer tires'],0.0,"9,61",9.6
